Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Visitor),DSLG (Home),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Sun Jan 15 2023,Oklahoma City Thunder,102,Brooklyn Nets,,112,102,january,2022-2023,3,2,60.0,3,2,60.0,0,2,2,2.0,3.0,115,77,65,123
Sun Jan 15 2023,Sacramento Kings,119,San Antonio Spurs,,132,119,january,2022-2023,2,3,40.0,0,5,0.0,1,3,4,2.0,2.0,78,110,79,107
Sun Jan 15 2023,Orlando Magic,119,Denver Nuggets,,116,119,january,2022-2023,1,4,20.0,4,1,80.0,1,1,2,2.0,2.0,120,72,57,131
Sun Jan 15 2023,Dallas Mavericks,140,Portland Trail Blazers,,123,140,january,2022-2023,2,3,40.0,4,1,80.0,2,2,4,1.0,1.0,82,105,115,79
Sun Jan 15 2023,Philadelphia 76ers,112,Los Angeles Lakers,,113,112,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,1.0,3.0,88,99,123,70
Mon Jan 16 2023,Boston Celtics,118,Charlotte Hornets,,130,118,january,2022-2023,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,84,105,121,73
Mon Jan 16 2023,Indiana Pacers,132,Milwaukee Bucks,,119,132,january,2022-2023,4,1,80.0,1,4,20.0,3,1,4,2.0,2.0,121,72,77,111
Mon Jan 16 2023,New Orleans Pelicans,113,Cleveland Cavaliers,,103,113,january,2022-2023,5,0,100.0,4,1,80.0,2,0,2,3.0,2.0,92,99,94,102
Mon Jan 16 2023,Toronto Raptors,121,New York Knicks,OT,123,121,january,2022-2023,3,2,60.0,0,5,0.0,1,3,4,2.0,1.0,97,92,95,99
Mon Jan 16 2023,Golden State Warriors,118,Washington Wizards,,127,118,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,1.0,3.0,82,106,109,84
Mon Jan 16 2023,Miami Heat,121,Atlanta Hawks,,113,121,january,2022-2023,4,1,80.0,1,4,20.0,2,3,5,2.0,2.0,101,95,114,80
Mon Jan 16 2023,Utah Jazz,125,Minnesota Timberwolves,,126,125,january,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,91,106,118,79
Mon Jan 16 2023,Phoenix Suns,136,Memphis Grizzlies,,106,136,january,2022-2023,2,3,40.0,3,2,60.0,2,2,4,3.0,2.0,121,71,134,61
Mon Jan 16 2023,Houston Rockets,140,Los Angeles Lakers,,132,140,january,2022-2023,2,3,40.0,3,2,60.0,2,1,3,1.0,1.0,88,100,46,142
Tue Jan 17 2023,Toronto Raptors,130,Milwaukee Bucks,,122,130,january,2022-2023,4,1,80.0,1,4,20.0,3,1,4,1.0,1.0,122,72,96,99
Tue Jan 17 2023,Brooklyn Nets,106,San Antonio Spurs,,98,106,january,2022-2023,2,3,40.0,3,2,60.0,1,1,2,2.0,2.0,78,111,115,78
Tue Jan 17 2023,Portland Trail Blazers,122,Denver Nuggets,,113,122,january,2022-2023,1,4,20.0,1,4,20.0,3,1,4,2.0,2.0,121,72,83,105
Tue Jan 17 2023,Philadelphia 76ers,110,Los Angeles Clippers,,120,110,january,2022-2023,1,4,20.0,3,2,60.0,0,2,2,2.0,2.0,108,85,124,70
Wed Jan 18 2023,Atlanta Hawks,122,Dallas Mavericks,,130,122,january,2022-2023,5,0,100.0,3,2,60.0,0,2,2,2.0,3.0,115,80,102,95
Wed Jan 18 2023,Washington Wizards,105,New York Knicks,,116,105,january,2022-2023,2,3,40.0,1,4,20.0,3,1,4,2.0,2.0,97,93,82,107
Wed Jan 18 2023,Charlotte Hornets,117,Houston Rockets,,122,117,january,2022-2023,4,1,80.0,3,2,60.0,1,1,2,2.0,2.0,46,143,84,106
Wed Jan 18 2023,Cleveland Cavaliers,115,Memphis Grizzlies,,114,115,january,2022-2023,1,4,20.0,4,1,80.0,1,1,2,2.0,2.0,122,71,93,99
Wed Jan 18 2023,Miami Heat,98,New Orleans Pelicans,,124,98,january,2022-2023,5,0,100.0,1,4,20.0,0,2,2,2.0,2.0,94,103,114,81
Wed Jan 18 2023,Indiana Pacers,126,Oklahoma City Thunder,,106,126,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,2.0,3.0,66,123,77,112
Wed Jan 18 2023,Los Angeles Clippers,126,Utah Jazz,,103,126,january,2022-2023,2,3,40.0,0,5,0.0,3,1,4,1.0,2.0,119,79,108,86
Wed Jan 18 2023,Minnesota Timberwolves,122,Denver Nuggets,,118,122,january,2022-2023,1,4,20.0,2,3,40.0,6,3,9,2.0,1.0,122,72,91,107
Wed Jan 18 2023,Sacramento Kings,111,Los Angeles Lakers,,116,111,january,2022-2023,2,3,40.0,1,4,20.0,1,3,4,3.0,2.0,89,100,80,107
Thu Jan 19 2023,Chicago Bulls,108,Detroit Pistons,,126,108,january,2022-2023,1,4,20.0,2,3,40.0,0,4,4,4.0,4.0,54,138,93,101
Thu Jan 19 2023,Golden State Warriors,121,Boston Celtics,OT,118,121,january,2022-2023,3,2,60.0,3,2,60.0,1,1,2,3.0,3.0,122,73,110,84
Thu Jan 19 2023,Toronto Raptors,128,Minnesota Timberwolves,,126,128,january,2022-2023,2,3,40.0,2,3,40.0,1,1,2,2.0,1.0,91,108,96,100
Thu Jan 19 2023,Brooklyn Nets,117,Phoenix Suns,,112,117,january,2022-2023,4,1,80.0,3,2,60.0,2,0,2,2.0,3.0,134,62,115,79
Thu Jan 19 2023,Philadelphia 76ers,95,Portland Trail Blazers,,105,95,january,2022-2023,1,4,20.0,3,2,60.0,0,2,2,2.0,2.0,83,106,125,70
Fri Jan 20 2023,New Orleans Pelicans,123,Orlando Magic,,110,123,january,2022-2023,5,0,100.0,4,1,80.0,2,0,2,2.0,5.0,57,132,94,104
Fri Jan 20 2023,New York Knicks,139,Atlanta Hawks,,124,139,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,103,95,97,94
Fri Jan 20 2023,Golden State Warriors,114,Cleveland Cavaliers,,120,114,january,2022-2023,4,1,80.0,4,1,80.0,0,2,2,1.0,2.0,93,100,110,85
Fri Jan 20 2023,Miami Heat,115,Dallas Mavericks,,90,115,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,2.0,2.0,115,81,115,81
Fri Jan 20 2023,Los Angeles Clippers,126,San Antonio Spurs,,131,126,january,2022-2023,2,3,40.0,1,4,20.0,0,4,4,2.0,3.0,79,111,108,87
Fri Jan 20 2023,Indiana Pacers,134,Denver Nuggets,,111,134,january,2022-2023,1,4,20.0,3,2,60.0,2,0,2,2.0,2.0,123,72,77,113
Fri Jan 20 2023,Brooklyn Nets,106,Utah Jazz,,117,106,january,2022-2023,1,4,20.0,3,2,60.0,0,2,2,1.0,2.0,120,79,115,80
Fri Jan 20 2023,Memphis Grizzlies,122,Los Angeles Lakers,,121,122,january,2022-2023,1,4,20.0,1,4,20.0,6,3,9,2.0,2.0,89,101,123,71
Fri Jan 20 2023,Oklahoma City Thunder,118,Sacramento Kings,,113,118,january,2022-2023,2,3,40.0,4,1,80.0,3,0,3,2.0,2.0,81,107,67,123
Sat Jan 21 2023,Boston Celtics,104,Toronto Raptors,,106,104,january,2022-2023,3,2,60.0,3,2,60.0,0,4,4,2.0,2.0,96,101,123,73
Sat Jan 21 2023,Orlando Magic,138,Washington Wizards,,118,138,january,2022-2023,1,4,20.0,4,1,80.0,2,2,4,1.0,3.0,83,107,58,132
Sat Jan 21 2023,Charlotte Hornets,118,Atlanta Hawks,,122,118,january,2022-2023,3,2,60.0,3,2,60.0,1,3,4,3.0,1.0,104,95,85,106
Sat Jan 21 2023,Milwaukee Bucks,114,Cleveland Cavaliers,,102,114,january,2022-2023,3,2,60.0,3,2,60.0,2,2,4,4.0,1.0,93,101,123,72
Sat Jan 21 2023,Houston Rockets,113,Minnesota Timberwolves,,104,113,january,2022-2023,1,4,20.0,4,1,80.0,3,1,4,3.0,2.0,92,108,46,144
Sat Jan 21 2023,Indiana Pacers,112,Phoenix Suns,,107,112,january,2022-2023,4,1,80.0,3,2,60.0,2,0,2,1.0,2.0,135,62,77,114
Sat Jan 21 2023,Philadelphia 76ers,127,Sacramento Kings,,129,127,january,2022-2023,2,3,40.0,4,1,80.0,0,2,2,2.0,1.0,82,107,126,70
Sun Jan 22 2023,Los Angeles Clippers,98,Dallas Mavericks,,112,98,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,116,81,109,87
Sun Jan 22 2023,New Orleans Pelicans,100,Miami Heat,,96,100,january,2022-2023,3,2,60.0,4,1,80.0,2,0,2,2.0,2.0,115,82,94,105
Sun Jan 22 2023,New York Knicks,125,Toronto Raptors,,116,125,january,2022-2023,3,2,60.0,3,2,60.0,3,1,4,2.0,1.0,96,102,97,95
Sun Jan 22 2023,Oklahoma City Thunder,99,Denver Nuggets,,101,99,january,2022-2023,1,4,20.0,4,1,80.0,3,1,4,2.0,2.0,124,72,67,124
Sun Jan 22 2023,Memphis Grizzlies,112,Phoenix Suns,,110,112,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,1.0,136,62,123,72
Sun Jan 22 2023,Brooklyn Nets,116,Golden State Warriors,,120,116,january,2022-2023,5,0,100.0,3,2,60.0,0,2,2,2.0,2.0,111,85,116,80
Sun Jan 22 2023,Los Angeles Lakers,112,Portland Trail Blazers,,121,112,january,2022-2023,1,4,20.0,0,5,0.0,2,2,4,2.0,3.0,83,107,90,101
Mon Jan 23 2023,Milwaukee Bucks,130,Detroit Pistons,,150,130,january,2022-2023,1,4,20.0,3,2,60.0,0,4,4,2.0,4.0,54,139,123,73
Mon Jan 23 2023,Boston Celtics,113,Orlando Magic,,98,113,january,2022-2023,4,1,80.0,4,1,80.0,3,1,4,2.0,2.0,58,133,124,73
Mon Jan 23 2023,Atlanta Hawks,111,Chicago Bulls,,100,111,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,4.0,94,101,104,96
Mon Jan 23 2023,Minnesota Timberwolves,119,Houston Rockets,,114,119,january,2022-2023,4,1,80.0,1,4,20.0,1,3,4,2.0,2.0,46,145,93,108
Mon Jan 23 2023,Charlotte Hornets,120,Utah Jazz,,102,120,january,2022-2023,1,4,20.0,3,2,60.0,2,0,2,2.0,3.0,120,80,86,106
Mon Jan 23 2023,San Antonio Spurs,147,Portland Trail Blazers,,127,147,january,2022-2023,1,4,20.0,1,4,20.0,3,1,4,3.0,1.0,83,108,79,112
Mon Jan 23 2023,Memphis Grizzlies,133,Sacramento Kings,,100,133,january,2022-2023,2,3,40.0,3,2,60.0,2,2,4,1.0,2.0,82,108,123,73
Tue Jan 24 2023,Chicago Bulls,116,Indiana Pacers,,110,116,january,2022-2023,4,1,80.0,2,3,40.0,3,1,4,1.0,3.0,77,115,95,101
Tue Jan 24 2023,Boston Celtics,98,Miami Heat,,95,98,january,2022-2023,3,2,60.0,4,1,80.0,2,2,4,1.0,2.0,116,82,124,74
Tue Jan 24 2023,Cleveland Cavaliers,105,New York Knicks,,103,105,january,2022-2023,3,2,60.0,2,3,40.0,7,2,9,3.0,2.0,97,96,94,101
Tue Jan 24 2023,Denver Nuggets,98,New Orleans Pelicans,,99,98,january,2022-2023,4,1,80.0,0,5,0.0,2,2,4,2.0,2.0,94,106,124,73
Tue Jan 24 2023,Washington Wizards,126,Dallas Mavericks,,127,126,january,2022-2023,2,3,40.0,1,4,20.0,0,2,2,3.0,2.0,116,82,84,107
Tue Jan 24 2023,Charlotte Hornets,128,Phoenix Suns,,97,128,january,2022-2023,2,3,40.0,3,2,60.0,2,0,2,1.0,2.0,137,62,86,107
Tue Jan 24 2023,Los Angeles Clippers,115,Los Angeles Lakers,,133,115,january,2022-2023,1,4,20.0,3,2,60.0,0,4,4,2.0,2.0,91,101,110,87
Wed Jan 25 2023,Indiana Pacers,126,Orlando Magic,,120,126,january,2022-2023,3,2,60.0,4,1,80.0,1,3,4,1.0,2.0,59,133,78,115
Wed Jan 25 2023,Brooklyn Nets,137,Philadelphia 76ers,,133,137,january,2022-2023,5,0,100.0,4,1,80.0,8,0,8,3.0,4.0,127,70,117,80
Wed Jan 25 2023,Washington Wizards,103,Houston Rockets,,108,103,january,2022-2023,3,2,60.0,2,3,40.0,1,1,2,1.0,2.0,47,145,85,107
Wed Jan 25 2023,Denver Nuggets,107,Milwaukee Bucks,,99,107,january,2022-2023,3,2,60.0,1,4,20.0,1,1,2,1.0,2.0,124,73,125,73
Wed Jan 25 2023,Minnesota Timberwolves,102,New Orleans Pelicans,,111,102,january,2022-2023,3,2,60.0,2,3,40.0,1,2,3,2.0,1.0,94,107,93,109
Wed Jan 25 2023,Atlanta Hawks,132,Oklahoma City Thunder,,137,132,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,2.0,3.0,68,124,104,97
Wed Jan 25 2023,Memphis Grizzlies,122,Golden State Warriors,,120,122,january,2022-2023,4,1,80.0,3,2,60.0,2,2,4,2.0,3.0,111,86,123,74
Wed Jan 25 2023,Utah Jazz,134,Portland Trail Blazers,,124,134,january,2022-2023,1,4,20.0,1,4,20.0,3,1,4,2.0,2.0,84,108,121,80
Wed Jan 25 2023,Toronto Raptors,95,Sacramento Kings,,113,95,january,2022-2023,2,3,40.0,3,2,60.0,1,1,2,3.0,2.0,83,108,97,102
Wed Jan 25 2023,San Antonio Spurs,113,Los Angeles Lakers,,104,113,january,2022-2023,1,4,20.0,1,4,20.0,4,0,4,2.0,1.0,91,102,79,113
Thu Jan 26 2023,New York Knicks,117,Boston Celtics,OT,120,117,january,2022-2023,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,124,75,98,96
Thu Jan 26 2023,Detroit Pistons,122,Brooklyn Nets,,130,122,january,2022-2023,5,0,100.0,0,5,0.0,2,1,3,3.0,1.0,117,81,54,140
Thu Jan 26 2023,Chicago Bulls,111,Charlotte Hornets,,96,111,january,2022-2023,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,86,108,95,102
Thu Jan 26 2023,Cleveland Cavaliers,95,Houston Rockets,,113,95,january,2022-2023,2,3,40.0,2,3,40.0,0,2,2,2.0,1.0,47,146,94,102
Thu Jan 26 2023,Dallas Mavericks,95,Phoenix Suns,,99,95,january,2022-2023,1,4,20.0,1,4,20.0,2,2,4,2.0,2.0,138,62,116,83
Thu Jan 26 2023,San Antonio Spurs,138,Los Angeles Clippers,,100,138,january,2022-2023,4,1,80.0,2,3,40.0,4,0,4,1.0,2.0,111,87,79,114
Fri Jan 27 2023,Milwaukee Bucks,131,Indiana Pacers,,141,131,january,2022-2023,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,78,116,125,73
Fri Jan 27 2023,Memphis Grizzlies,111,Minnesota Timberwolves,,100,111,january,2022-2023,3,2,60.0,4,1,80.0,2,2,4,2.0,2.0,94,109,123,75
Fri Jan 27 2023,Orlando Magic,110,Miami Heat,,105,110,january,2022-2023,3,2,60.0,2,3,40.0,3,1,4,2.0,3.0,117,82,60,133
Fri Jan 27 2023,Cleveland Cavaliers,112,Oklahoma City Thunder,,100,112,january,2022-2023,3,2,60.0,3,2,60.0,1,1,2,1.0,2.0,68,125,95,102
Fri Jan 27 2023,Toronto Raptors,129,Golden State Warriors,,117,129,january,2022-2023,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,112,86,98,102
Sat Jan 28 2023,Denver Nuggets,126,Philadelphia 76ers,,119,126,january,2022-2023,4,1,80.0,2,3,40.0,1,1,2,3.0,3.0,128,70,125,74
Sat Jan 28 2023,New York Knicks,122,Brooklyn Nets,,115,122,january,2022-2023,4,1,80.0,3,2,60.0,2,2,4,2.0,2.0,117,82,99,96
Sat Jan 28 2023,Houston Rockets,114,Detroit Pistons,,117,114,january,2022-2023,1,4,20.0,1,4,20.0,0,2,2,2.0,2.0,55,140,47,147
Sat Jan 28 2023,Chicago Bulls,109,Orlando Magic,,128,109,january,2022-2023,2,3,40.0,3,2,60.0,2,1,3,2.0,1.0,60,134,95,103
Sat Jan 28 2023,Los Angeles Clippers,113,Atlanta Hawks,,120,113,january,2022-2023,3,2,60.0,4,1,80.0,1,1,2,2.0,3.0,105,97,112,87
Sat Jan 28 2023,Sacramento Kings,117,Minnesota Timberwolves,,110,117,january,2022-2023,2,3,40.0,1,4,20.0,3,1,4,3.0,1.0,95,109,83,109
Sat Jan 28 2023,Washington Wizards,103,New Orleans Pelicans,,113,103,january,2022-2023,2,3,40.0,3,2,60.0,1,1,2,3.0,3.0,94,108,86,107
Sat Jan 28 2023,Phoenix Suns,118,San Antonio Spurs,OT,128,118,january,2022-2023,3,2,60.0,0,5,0.0,0,3,3,2.0,2.0,79,115,138,63
Sat Jan 28 2023,Los Angeles Lakers,125,Boston Celtics,OT,121,125,january,2022-2023,3,2,60.0,1,4,20.0,2,0,2,3.0,2.0,124,76,92,102
Sat Jan 28 2023,Dallas Mavericks,108,Utah Jazz,,100,108,january,2022-2023,2,3,40.0,1,4,20.0,1,3,4,2.0,3.0,121,81,117,83
Sat Jan 28 2023,Toronto Raptors,105,Portland Trail Blazers,,123,105,january,2022-2023,1,4,20.0,3,2,60.0,0,2,2,1.0,3.0,85,108,98,103
Sun Jan 29 2023,Miami Heat,122,Charlotte Hornets,,117,122,january,2022-2023,4,1,80.0,2,3,40.0,2,2,4,2.0,3.0,87,108,118,82
Sun Jan 29 2023,Indiana Pacers,112,Memphis Grizzlies,,100,112,january,2022-2023,5,0,100.0,3,2,60.0,2,0,2,2.0,2.0,123,76,78,117
Sun Jan 29 2023,Los Angeles Clippers,122,Cleveland Cavaliers,,99,122,january,2022-2023,3,2,60.0,4,1,80.0,1,1,2,1.0,2.0,95,103,113,87
Sun Jan 29 2023,New Orleans Pelicans,135,Milwaukee Bucks,,110,135,january,2022-2023,3,2,60.0,2,3,40.0,2,0,2,1.0,2.0,126,73,94,109
Mon Jan 30 2023,Orlando Magic,109,Philadelphia 76ers,,119,109,january,2022-2023,3,2,60.0,2,3,40.0,3,1,4,2.0,2.0,129,70,60,135
Mon Jan 30 2023,Los Angeles Lakers,121,Brooklyn Nets,,104,121,january,2022-2023,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,118,82,92,103
Mon Jan 30 2023,Sacramento Kings,111,Minnesota Timberwolves,OT,118,111,january,2022-2023,2,3,40.0,1,4,20.0,3,1,4,2.0,2.0,96,109,83,110
Mon Jan 30 2023,Golden State Warriors,120,Oklahoma City Thunder,,128,120,january,2022-2023,2,3,40.0,2,3,40.0,1,3,4,3.0,3.0,69,125,113,86
Mon Jan 30 2023,Washington Wizards,106,San Antonio Spurs,,127,106,january,2022-2023,3,2,60.0,4,1,80.0,0,2,2,2.0,2.0,79,116,87,107
Mon Jan 30 2023,Detroit Pistons,111,Dallas Mavericks,,105,111,january,2022-2023,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,117,84,55,141
Mon Jan 30 2023,Toronto Raptors,114,Phoenix Suns,,106,114,january,2022-2023,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,139,63,99,103
Mon Jan 30 2023,Atlanta Hawks,129,Portland Trail Blazers,,125,129,january,2022-2023,0,5,0.0,2,3,40.0,1,1,2,2.0,2.0,85,109,105,98
Tue Jan 31 2023,Miami Heat,97,Cleveland Cavaliers,,100,97,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,2.0,96,103,118,83
Tue Jan 31 2023,Los Angeles Lakers,123,New York Knicks,OT,129,123,january,2022-2023,4,1,80.0,3,2,60.0,1,1,2,1.0,3.0,99,97,92,104
Tue Jan 31 2023,Los Angeles Clippers,103,Chicago Bulls,,108,103,january,2022-2023,4,1,80.0,4,1,80.0,0,2,2,2.0,3.0,96,103,113,88
Tue Jan 31 2023,Charlotte Hornets,124,Milwaukee Bucks,,115,124,january,2022-2023,3,2,60.0,3,2,60.0,2,1,3,2.0,2.0,127,73,88,108
Tue Jan 31 2023,New Orleans Pelicans,122,Denver Nuggets,,113,122,january,2022-2023,3,2,60.0,2,3,40.0,2,2,4,2.0,3.0,125,75,94,110
Wed Feb 1 2023,Portland Trail Blazers,112,Memphis Grizzlies,,122,112,february,2022-2023,4,1,80.0,0,5,0.0,2,1,3,2.0,3.0,124,76,86,109
Wed Feb 1 2023,Orlando Magic,105,Philadelphia 76ers,,94,105,february,2022-2023,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,129,71,61,135
Wed Feb 1 2023,Brooklyn Nets,139,Boston Celtics,,96,139,february,2022-2023,3,2,60.0,2,3,40.0,3,1,4,2.0,4.0,125,76,119,82
Wed Feb 1 2023,Oklahoma City Thunder,112,Houston Rockets,,106,112,february,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,4.0,48,147,69,126
Wed Feb 1 2023,Golden State Warriors,119,Minnesota Timberwolves,OT,114,119,february,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,96,110,114,86
Wed Feb 1 2023,Sacramento Kings,109,San Antonio Spurs,,119,109,february,2022-2023,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,79,117,84,110
Wed Feb 1 2023,Toronto Raptors,131,Utah Jazz,,128,131,february,2022-2023,1,4,20.0,4,1,80.0,2,0,2,2.0,4.0,122,81,99,104
Wed Feb 1 2023,Atlanta Hawks,100,Phoenix Suns,,132,100,february,2022-2023,1,4,20.0,3,2,60.0,0,2,2,2.0,2.0,140,63,105,99
Thu Feb 2 2023,Los Angeles Lakers,111,Indiana Pacers,,112,111,february,2022-2023,3,2,60.0,3,2,60.0,1,1,2,2.0,4.0,78,118,93,104
Thu Feb 2 2023,Memphis Grizzlies,128,Cleveland Cavaliers,,113,128,february,2022-2023,3,2,60.0,3,2,60.0,1,1,2,1.0,2.0,96,104,124,77
Thu Feb 2 2023,Miami Heat,106,New York Knicks,,104,106,february,2022-2023,3,2,60.0,2,3,40.0,3,2,5,2.0,2.0,99,98,119,83
Thu Feb 2 2023,Charlotte Hornets,114,Chicago Bulls,,98,114,february,2022-2023,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,96,104,88,109
Thu Feb 2 2023,New Orleans Pelicans,111,Dallas Mavericks,,106,111,february,2022-2023,2,3,40.0,2,3,40.0,2,2,4,2.0,3.0,118,84,94,111
Thu Feb 2 2023,Golden State Warriors,134,Denver Nuggets,,117,134,february,2022-2023,3,2,60.0,2,3,40.0,3,0,3,1.0,2.0,126,75,114,87
Thu Feb 2 2023,Los Angeles Clippers,106,Milwaukee Bucks,,105,106,february,2022-2023,2,3,40.0,4,1,80.0,2,0,2,2.0,2.0,128,73,114,88
Fri Feb 3 2023,Charlotte Hornets,118,Detroit Pistons,,112,118,february,2022-2023,2,3,40.0,3,2,60.0,2,2,4,1.0,4.0,55,142,88,110
Fri Feb 3 2023,Sacramento Kings,107,Indiana Pacers,,104,107,february,2022-2023,2,3,40.0,3,2,60.0,1,1,2,2.0,1.0,78,119,85,110
Fri Feb 3 2023,Portland Trail Blazers,116,Washington Wizards,,124,116,february,2022-2023,4,1,80.0,1,4,20.0,1,1,2,2.0,4.0,88,107,87,109
Fri Feb 3 2023,Phoenix Suns,94,Boston Celtics,,106,94,february,2022-2023,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,126,76,140,64
Fri Feb 3 2023,Toronto Raptors,111,Houston Rockets,,117,111,february,2022-2023,1,4,20.0,5,0,100.0,0,2,2,2.0,2.0,49,147,99,105
Fri Feb 3 2023,Orlando Magic,120,Minnesota Timberwolves,,127,120,february,2022-2023,1,4,20.0,3,2,60.0,1,1,2,2.0,2.0,97,110,61,136
Fri Feb 3 2023,Philadelphia 76ers,125,San Antonio Spurs,,137,125,february,2022-2023,2,3,40.0,1,4,20.0,1,1,2,2.0,2.0,79,118,130,71
Fri Feb 3 2023,Atlanta Hawks,108,Utah Jazz,,115,108,february,2022-2023,1,4,20.0,4,1,80.0,1,1,2,2.0,2.0,123,81,106,99
Sat Feb 4 2023,Washington Wizards,125,Brooklyn Nets,,123,125,february,2022-2023,2,3,40.0,4,1,80.0,4,0,4,1.0,3.0,119,83,88,108
Sat Feb 4 2023,Los Angeles Lakers,131,New Orleans Pelicans,,126,131,february,2022-2023,3,2,60.0,4,1,80.0,1,3,4,2.0,2.0,94,112,94,104
Sat Feb 4 2023,Phoenix Suns,100,Detroit Pistons,,116,100,february,2022-2023,2,3,40.0,2,3,40.0,0,2,2,1.0,1.0,56,142,141,64
Sat Feb 4 2023,Los Angeles Clippers,128,New York Knicks,OT,134,128,february,2022-2023,2,3,40.0,4,1,80.0,0,2,2,2.0,2.0,100,98,114,89
Sat Feb 4 2023,Portland Trail Blazers,129,Chicago Bulls,,121,129,february,2022-2023,3,2,60.0,2,3,40.0,2,0,2,1.0,2.0,97,104,88,109
Sat Feb 4 2023,Miami Heat,123,Milwaukee Bucks,,115,123,february,2022-2023,1,4,20.0,3,2,60.0,3,6,9,2.0,2.0,129,73,119,84
Sat Feb 4 2023,Houston Rockets,153,Oklahoma City Thunder,,121,153,february,2022-2023,2,3,40.0,1,4,20.0,2,2,4,1.0,3.0,69,127,49,148
Sat Feb 4 2023,Dallas Mavericks,119,Golden State Warriors,,113,119,february,2022-2023,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,114,88,119,84
Sat Feb 4 2023,Atlanta Hawks,128,Denver Nuggets,,108,128,february,2022-2023,3,2,60.0,4,1,80.0,1,1,2,1.0,2.0,127,75,107,99
Sun Feb 5 2023,Orlando Magic,113,Charlotte Hornets,,119,113,february,2022-2023,3,2,60.0,4,1,80.0,1,3,4,2.0,2.0,88,111,62,136
Sun Feb 5 2023,Cleveland Cavaliers,103,Indiana Pacers,,122,103,february,2022-2023,2,3,40.0,2,3,40.0,1,3,4,3.0,2.0,79,119,97,104
Sun Feb 5 2023,Toronto Raptors,103,Memphis Grizzlies,,106,103,february,2022-2023,3,2,60.0,5,0,100.0,1,1,2,2.0,3.0,124,78,100,105
Sun Feb 5 2023,Philadelphia 76ers,108,New York Knicks,,97,108,february,2022-2023,2,3,40.0,1,4,20.0,2,2,4,2.0,1.0,100,99,131,71
Sun Feb 5 2023,Denver Nuggets,128,Minnesota Timberwolves,,98,128,february,2022-2023,0,5,0.0,2,3,40.0,3,6,9,1.0,2.0,97,111,128,75
Sun Feb 5 2023,Sacramento Kings,136,New Orleans Pelicans,,104,136,february,2022-2023,3,2,60.0,4,1,80.0,1,2,3,2.0,1.0,95,112,85,111
Mon Feb 6 2023,Boston Celtics,99,Detroit Pistons,,111,99,february,2022-2023,2,3,40.0,1,4,20.0,0,4,4,3.0,2.0,56,143,126,77
Mon Feb 6 2023,Cleveland Cavaliers,91,Washington Wizards,,114,91,february,2022-2023,4,1,80.0,2,3,40.0,0,3,3,1.0,2.0,88,109,98,104
Mon Feb 6 2023,Los Angeles Clippers,116,Brooklyn Nets,,124,116,february,2022-2023,1,4,20.0,5,0,100.0,1,1,2,2.0,2.0,120,83,115,89
Mon Feb 6 2023,San Antonio Spurs,128,Chicago Bulls,,104,128,february,2022-2023,2,3,40.0,1,4,20.0,1,1,2,3.0,2.0,98,104,79,119
Mon Feb 6 2023,Sacramento Kings,120,Houston Rockets,,140,120,february,2022-2023,2,3,40.0,5,0,100.0,0,4,4,1.0,2.0,49,149,85,112
Mon Feb 6 2023,Dallas Mavericks,111,Utah Jazz,,124,111,february,2022-2023,1,4,20.0,3,2,60.0,1,3,4,2.0,3.0,123,82,119,85
Mon Feb 6 2023,Oklahoma City Thunder,141,Golden State Warriors,,114,141,february,2022-2023,3,2,60.0,1,4,20.0,3,1,4,2.0,2.0,115,88,70,127
